"","unit","timestamp","sensor","genotype","g_alias","treatment","3D Leaf Area mm²","Canopy Light Penetration Depth mm","Convex Hull Area Coverage %","Convex Hull Area mm²","Convex Hull Aspect Ratio","Convex Hull Circumference mm","Convex Hull Maximum Width mm","Digital Biomass mm³","GLI Average","GLI [-0.2:0] %","GLI [-1:-0.2] %","GLI [0.15:0.3] %","GLI [0.3:0.6] %","GLI [0.6:1] %","GLI [0:0.15] %","Hue Average °","Hue [0:25] %","Hue [100:125] %","Hue [125:360] %","Hue [25:50] %","Hue [50:75] %","Hue [75:100] %","Lightness Average %","Lightness [0:0] %","Lightness [0:25] %","Lightness [100:100] %","Lightness [25:50] %","Lightness [50:75] %","Lightness [75:100] %","NA NA","NDVI Average","NDVI [-1:0] %","NDVI [0.15:0.3] %","NDVI [0.3:0.45] %","NDVI [0.45:0.6] %","NDVI [0.6:1] %","NDVI [0:0.15] %","NPCI Average","NPCI [-0.2:0] %","NPCI [-1:-0.2] %","NPCI [0.2:0.4] %","NPCI [0.4:0.6] %","NPCI [0.6:1] %","NPCI [0:0.2] %","PSRI Average","PSRI [-0.2:0] %","PSRI [-0.4:-0.2] %","PSRI [-0.8:-0.4] %","PSRI [-4:-0.8] %","PSRI [0.2:4] %","PSRI [0:0.2] %","Plant Height Averaged mm","Plant Height Max mm","Projected Leaf Area mm²","Saturation Average %","Saturation [0:0] %","Saturation [0:25] %","Saturation [100:100] %","Saturation [25:50] %","Saturation [50:75] %","Saturation [75:100] %","Surface Angle Average °","Voxel Volume Total mm³"
"2441","14:1:2",2022-12-01 11:13:49,"A","potato","potato","n/a",18872.7,106.103,57.3506,23265.6,56.3343,587.389,214.419,2118670,0.188374,8.66307,0.905035,41.8715,19.2751,0.883987,28.4012,108.249,3.54437,22.9416,37.8178,10.1322,7.64438,17.9197,7.69057,0,99.3559,0,0.644048,0,0,0.198931,0.572701,0.429365,6.50783,6.65516,22.3186,58.0232,6.06584,0.095012,28.3676,11.576,17.0062,9.85014,4.58831,28.6117,0.0788614,39.2406,0.62721,0.0673514,0.00841893,16.1559,43.9005,112.261,126.999,13343,34.2318,0,32.0382,0.248358,50.6398,15.6171,1.45647,44.9763,23756
"2442","14:1:2",2022-12-02 17:01:52,"A","potato","potato","n/a",21412.3,107.873,51.2103,31236.2,66.0326,665.171,246.687,2537330,0.18729,9.06354,1.00588,42.7393,20.0928,0.506482,26.5921,113.205,4.17582,21.0633,41.2375,5.80506,6.52051,21.1978,7.15565,0,99.8973,0,0.102713,0,0,0.176451,0.591912,0.297514,6.01757,9.36814,23.3761,58.8227,2.11801,0.058436,29.252,13.8415,19.3313,7.9089,1.3211,28.3453,0.0495614,42.3744,0.570234,0.113339,0.021251,12.786,44.1347,118.498,134.199,15996.1,32.7223,0,32.5884,0.343557,55.1463,11.1745,0.747326,48.3112,28234
"2443","14:1:2",2022-12-02 17:04:13,"A","potato","potato","n/a",21391.6,107.97,51.0044,31200.3,65.867,665.236,246.929,2535540,0.189112,9.16411,0.944203,42.1613,20.3342,0.680539,26.7156,113.708,4.36827,21.8806,40.7397,5.52982,6.32794,21.1537,7.20312,0,99.9109,0,0.0890758,0,0,0.158101,0.592226,0.306421,5.80061,8.86482,23.6407,59.0679,2.31953,0.0600936,28.9104,13.9813,19.5931,7.81729,1.47153,28.2263,0.049534,42.1186,0.655598,0.0926388,0.0142521,12.6488,44.4702,118.53,134.199,15913.5,32.9268,0,32.5768,0.377681,54.746,11.4159,0.883631,48.0416,28066
"2444","14:1:2",2022-12-05 11:38:20,"A","potato","potato","n/a",19334.7,89.0819,48.9517,29444.2,80.3316,640.499,227.529,2893340,0.185928,6.77063,1.08469,43.5382,18.6521,0.517255,29.4372,130.93,1.44368,22.2883,57.3921,2.76384,3.94503,12.1671,5.64306,0,99.9884,0,0.0115803,0,0,0.21407,0.656316,0.374431,2.24658,3.18459,15.8651,77.3373,0.992048,-0.0370324,40.508,19.922,8.73157,2.53995,0.737281,27.5612,-0.00559824,59.3222,0.856944,0.193005,0.0540415,4.19208,35.3818,149.645,171.799,14413.4,30.022,0,39.8827,0.416892,51.683,7.38053,0.636918,48.1801,25906
"2445","14:1:2",2022-12-05 11:40:45,"A","potato","potato","n/a",19271.7,87.9336,48.9327,29354.2,80.7002,638.914,228.09,2885270,0.189266,6.75037,0.945517,44.4974,18.4879,0.58901,28.7298,132.249,1.37565,22.5994,58.0136,2.54979,4.28582,11.1757,5.72237,0,99.9884,0,0.0116252,0,0,0.149826,0.658281,0.294505,2.32892,3.11555,15.5235,77.916,0.821514,-0.0432646,39.5877,21.4795,8.54452,2.42579,0.713012,27.2495,-0.00954664,59.8659,0.941641,0.205379,0.0387507,4.16957,34.7787,149.716,171.799,14363.8,30.3686,0,38.1888,0.337131,52.8714,7.96714,0.635511,48.1682,25806
"2446","14:1:2",2022-12-06 11:06:29,"A","potato","potato","n/a",22295.4,87.5868,50.6281,33035.8,86.2214,680.613,237,3577660,0.192835,6.484,1.07115,43.8568,20.4123,0.53054,27.6451,130.144,1.34985,24.8246,55.4548,2.8441,3.47537,12.0513,5.83015,0,99.9731,0,0.0235049,0.00335785,0,0.73213,0.657056,0.322353,2.13895,2.41093,16.3493,77.9994,0.77902,-0.0341859,39.9046,19.0088,9.3516,2.29341,0.456667,28.9849,-0.00755851,57.6441,0.993922,0.235049,0.0302206,3.41157,37.6851,160.467,179.199,16725.4,30.4321,0,36.98,0.446593,55.0015,7.06491,0.507035,48.5798,29781
"2447","14:1:2",2022-12-06 11:08:49,"A","potato","potato","n/a",22288.5,88.2805,50.4546,32961,86.7044,680.343,237.071,3578020,0.191976,6.41727,1.08475,44.387,19.708,0.479859,27.9231,130.486,1.48689,24.7668,55.8969,2.71019,3.2644,11.8748,5.83258,0,99.9696,0,0.0270343,0.00337929,0,0.137607,0.65728,0.321033,2.19992,2.31819,15.7238,78.5719,0.865099,-0.0356527,40.0446,19.0862,8.97202,2.12895,0.405515,29.3627,-0.00838432,57.8737,0.986753,0.185861,0.0709651,3.33198,37.5507,160.532,178.999,16630.3,30.2151,0,37.8075,0.402136,54.2376,7.06272,0.489997,48.2316,29592
"2448","14:1:2",2022-12-07 10:44:30,"A","potato","potato","n/a",24159.8,90.242,53.0164,34169.2,76.0278,697.186,250.452,3928380,0.19941,5.72668,0.914396,44.9146,20.9125,0.62104,26.9107,130.668,0.923759,24.9977,56.1589,1.74453,3.4797,12.6954,5.75624,0,99.9938,0,0.00624161,0,0,13.9481,0.664328,0.421309,0.989296,2.20953,15.9442,79.8271,0.608557,-0.0369448,40.9637,18.6655,9.40611,1.41685,0.346409,29.2014,-0.0108689,58.6524,0.733389,0.174765,0.0468121,1.85376,38.5388,162.6,177.933,18115.3,30.1868,0,37.2874,0.365134,55.1634,6.66916,0.514933,48.5449,32043
"2449","14:1:2",2022-12-07 10:46:59,"A","potato","potato","n/a",24730.8,89.2247,53.6297,34425.9,76.397,700.481,250.707,4019470,0.200156,5.38667,0.800638,45.1241,20.9332,0.521488,27.234,131.196,1.0123,25.6419,56.3698,1.70864,3.07985,12.1875,5.8289,0,99.9969,0,0.00306758,0,0,0.195783,0.665366,0.383447,1.0123,2.1289,15.5986,80.2939,0.58284,-0.0410615,40.7804,19.1662,8.51867,1.44483,0.319028,29.7709,-0.0125957,58.9681,0.76076,0.153379,0.0460137,1.83748,38.2343,162.529,177.978,18462.5,30.0814,0,37.6791,0.343569,54.5508,6.96954,0.457069,48.2621,32599
"2450","14:1:3",2022-11-24 17:39:54,"A","potato","potato","n/a",11862.6,69.5875,61.5997,14447.4,81.2012,445.192,153.154,1060480,0.179329,6.12177,1.29715,41.0589,17.6638,0.536069,33.3223,121.487,1.7141,24.1562,47.6572,3.33554,5.75778,17.3792,5.80403,0,99.9007,0,0.0595632,0.0330907,0.00661813,15.324,0.640334,0.575778,0.926539,4.46062,23.865,69.6294,0.542687,0.00784536,36.8696,12.9782,11.8795,2.18398,0.913302,35.1754,0.00744068,49.2323,0.456651,0.0926539,0.0463269,2.6274,47.5447,89.3969,115.799,8899.58,28.6604,0,46.221,0.721377,45.6056,6.84315,0.608868,48.6169,15110
"2451","14:1:3",2022-11-24 17:42:19,"A","potato","potato","n/a",11859.6,69.8323,61.7604,14411.9,80.7282,444.739,153.337,1064400,0.183387,6.91496,1.34476,38.9848,18.352,1.16018,33.2432,122.911,1.99077,24.0277,48.886,3.20369,5.53724,16.3546,5.83093,0,99.9143,0,0.0527357,0.0329598,0,0.211524,0.642071,0.533949,0.922874,4.55504,23.5926,69.7759,0.619644,0.00224061,36.6447,14.3507,12.0435,2.3797,0.791035,33.7904,0.00473352,50.1516,0.665788,0.145023,0.0263678,2.6236,46.3876,89.75,116.199,8900.86,29.2809,0,44.6539,0.751483,46.0514,7.76533,0.777851,48.6432,15170
"2452","14:1:3",2022-11-25 12:08:28,"A","potato","potato","n/a",12162.2,70.694,65.9422,13993.9,79.237,440.418,153.821,1168490,0.181439,7.25939,1.25206,39.1994,18.4141,0.942203,32.9328,119.572,1.8022,25.6735,44.8337,3.54749,6.17807,17.9651,6.21744,0,99.57,0,0.132794,0.196029,0.101176,0.211444,0.634507,0.59441,1.04338,5.27381,24.9779,67.5414,0.569116,0.020147,34.0395,12.5458,13.545,2.54205,0.961174,36.3665,0.0109304,45.6115,0.765145,0.158088,0.0442646,2.91514,50.5059,96.0757,122.199,9227.92,29.2746,0,45.1182,0.809409,45.2384,7.98027,0.853674,49.3582,15814
"2453","14:1:3",2022-11-25 12:10:52,"A","potato","potato","n/a",12115.7,70.4677,65.4945,13997.2,79.5857,440.635,153.633,1160590,0.183663,6.52382,1.116,41.6172,18.4555,0.593074,31.6944,120.263,1.79198,26.5353,45.3989,3.36713,5.68841,17.2183,6.29961,0,99.5408,0,0.102034,0.229577,0.127543,0.154249,0.635472,0.58032,1.14151,5.18462,23.6592,68.8732,0.561189,0.0115204,35.5079,12.4099,12.3972,2.02793,0.707863,36.9492,0.00866515,47.1526,0.586697,0.127543,0.0382629,2.56999,49.5249,95.7924,121.399,9167.41,28.8589,0,44.4678,0.618583,48.0454,6.22409,0.644092,49.1761,15681
"2454","14:1:3",2022-11-28 11:31:58,"A","potato","potato","n/a",13126.6,76.7052,65.1823,14801.8,81.5422,453.937,157.104,1279180,0.202137,4.2783,1.08598,46.3751,19.8759,0.942777,27.442,112.57,1.40223,25.4848,38.3436,4.07542,9.35617,21.3378,6.38472,0,99.7375,0,0.125306,0.0835372,0.0537025,0.170828,0.620749,0.519124,2.67319,8.6282,23.474,64.0253,0.680232,0.0571338,30.6045,10.3705,17.149,5.82374,1.29483,34.7574,0.0360617,40.2649,0.471389,0.131273,0.0835372,7.62575,51.4231,97.4496,124.599,9648.17,31.8214,0,37.1562,0.757802,50.9458,10.2512,0.889075,47.3099,16759
"2455","14:1:3",2022-11-28 11:34:18,"A","potato","potato","n/a",13140.8,76.755,65.2136,14827.1,81.1756,454.55,157.927,1282070,0.197677,5.91477,1.30978,41.1841,21.4129,1.48758,28.6908,112.055,1.77206,25.0222,38.286,4.23754,9.53002,21.1521,6.36679,0,99.7511,0,0.130386,0.0711195,0.047413,0.235805,0.621241,0.651929,2.47733,8.41581,24.637,63.2075,0.610443,0.0632605,29.1649,11.0295,18.6392,5.57103,1.66538,33.9299,0.0380409,39.5543,0.468204,0.0888994,0.0711195,7.60386,52.2136,97.5634,123.799,9669.29,32.2233,0,37.3259,0.977894,49.3688,11.148,1.1794,47.3784,16873
"2456","14:1:3",2022-11-29 11:10:20,"A","potato","potato","n/a",13715,78.5042,66.3446,14954.3,82.0554,456.391,157.557,1361900,0.196965,5.78098,1.26225,40.951,22.4784,0.806916,28.7205,106.394,2.31124,25.5504,35.0605,10.5303,8.31124,18.2363,6.5569,0,99.902,0,0.074928,0.0230548,0,0.256172,0.602219,0.432277,7.683,6.3804,19.4697,63.5101,2.5245,0.0911434,27.2277,9.90202,16.5648,9.10086,3.48703,33.7176,0.0655095,36.5072,0.368876,0.115274,0.0864553,13.4294,49.4928,99.2995,129.799,9921.38,34.3111,0,31.3084,0.945245,52.0807,14.7954,0.870317,46.3357,17350
"2457","14:1:3",2022-11-29 11:13:02,"A","potato","potato","n/a",13525.4,78.5366,65.5628,14877.1,81.726,455.404,157.12,1342950,0.195882,5.54127,1.06383,42.9624,20.0316,1.08721,29.3138,106.225,1.99322,25.6079,34.9369,10.7552,8.51064,18.1962,6.65622,0,99.8714,0,0.0935235,0.0233809,0.0116904,0.255526,0.599095,0.514379,8.22422,6.30699,19.6925,62.9355,2.3264,0.0924439,28.1623,9.44587,15.8873,9.71475,3.46037,33.3294,0.0662935,37.0295,0.379939,0.105214,0.0876783,13.9525,48.4452,99.291,130.199,9753.87,33.8372,0,32.8151,0.92939,51.3152,13.9467,0.993687,46.1507,17108
"2458","14:1:3",2022-11-30 10:50:23,"A","potato","potato","n/a",13581.3,84.2918,66.359,14924.6,82.3981,458.581,158.934,1429410,0.18764,10.1154,1.6157,40.2712,21.6676,1.05597,25.2741,106.565,5.53953,26.5493,35.4703,8.39585,5.9723,18.0727,6.4645,0,99.8269,0,0.16734,0.00577034,0,0.182071,0.596883,0.640508,6.27236,5.58569,19.4287,63.4853,4.58742,0.0862798,27.5534,10,17.3226,7.85343,3.39296,33.8777,0.0667144,36.9706,0.432776,0.0980958,0.017311,13.3353,49.146,105.248,139.199,9903.8,33.8923,0,32.1119,0.85401,52.6428,13.1218,1.26947,46.8211,17330
"2459","14:1:3",2022-11-30 10:52:48,"A","potato","potato","n/a",13377.7,84.1947,65.8425,14830.5,82.996,457.547,157.632,1403460,0.186624,10.2147,1.36898,39.4898,21.2192,1.15837,26.5489,108.091,5.47593,26.0575,36.6524,8.23729,5.8445,17.7324,6.51097,0,99.8245,0,0.16381,0,0.0117007,3.83929,0.597362,0.561633,6.09021,5.51688,19.037,64.073,4.72123,0.0819052,29.2751,9.93974,16.9543,7.40654,3.3815,33.0428,0.0643288,38.6708,0.409524,0.0994559,0.0234014,13.1574,47.6394,104.91,138.999,9764.78,33.469,0,33.113,0.713742,51.8692,13.2393,1.06476,46.8816,17093
"2460","14:1:3",2022-12-01 11:10:27,"A","potato","potato","n/a",14817.5,100.859,64.8549,16405.1,82.2239,475.547,169.969,1860210,0.191979,10.2884,1.84431,41.0036,22.9305,1.09908,22.834,109.445,6.79284,29.4392,36.1731,4.55179,4.88419,18.1589,6.10459,0,99.9196,0,0.0643363,0.0107227,0.00536136,0.185253,0.609048,0.638001,6.7285,4.58932,19.4296,66.454,2.16063,0.0680108,29.7448,9.08214,17.8587,6.35857,1.28673,35.6691,0.0475516,38.1621,0.498606,0.11795,0.0160841,10.653,50.5522,125.542,145.399,10639.5,32.6949,0,33.0849,0.707699,55.0397,10.3099,0.857817,45.889,18652
"2461","14:1:3",2022-12-01 11:13:49,"A","potato","potato","n/a",14744.1,101.84,63.9755,16436.4,82.9805,475.715,169.969,1859250,0.188898,10.8563,1.65595,40.1841,21.6854,1.2692,24.3491,110.473,6.65105,28.1839,37.9235,4.83713,5.05502,17.3494,6.13644,0,99.9346,0,0.0599194,0.00544722,0,0.184563,0.607562,0.56651,6.87439,4.83168,20.1057,65.3993,2.22246,0.0634101,30.4554,9.92483,17.7143,5.83397,1.34002,34.7315,0.0463357,39.6721,0.555616,0.0926027,0.0217889,10.889,48.7689,126.101,144.599,10515.3,32.2396,0,34.7042,0.648219,53.6932,9.94117,1.01318,45.4911,18358
"2462","14:1:3",2022-12-02 17:01:52,"A","potato","potato","n/a",17913.9,100.048,70.2166,17828.8,87.316,497.549,168.921,2381680,0.200805,8.68079,1.62224,43.2718,23.7913,0.902256,21.7316,113.239,5.51378,28.977,39.0476,3.42675,4.80292,18.2319,5.9055,0,99.9863,0,0.0136705,0,0,0.16986,0.625321,0.378218,5.6596,4.09205,18.674,69.6605,1.53566,0.0473351,31.1141,10.9957,17.594,4.96696,0.733652,34.5956,0.0312717,41.2622,0.510367,0.177717,0.136705,8.11574,49.7972,132.951,146.287,12518.8,32.4663,0,31.9845,0.533151,57.512,9.2185,0.75188,44.3215,21945
"2463","14:1:3",2022-12-02 17:04:13,"A","potato","potato","n/a",18141.2,99.7713,70.8686,17852.8,87.6609,498.001,168.498,2409500,0.203339,8.73345,1.68003,41.9647,24.5248,1.3197,21.7773,114.408,4.98153,29.9568,40.3567,3.57625,4.44555,16.6832,5.91063,0,99.991,0,0.0090082,0,0,0.72014,0.629023,0.436898,5.45446,3.97262,18.2506,70.5387,1.34673,0.0397459,31.7584,11.3368,16.494,4.3915,0.74768,35.2716,0.0289159,42.4196,0.35132,0.112602,0.153139,7.78308,49.1803,132.82,146.493,12652,32.5508,0,32.8124,0.576525,55.9905,9.5622,1.05846,44.2085,22202
"2464","14:1:3",2022-12-05 11:38:20,"A","potato","potato","n/a",20886.9,112.919,58.773,26472.3,71.8055,625.62,231.122,3527580,0.203183,8.21729,1.91833,40.3576,25.0145,1.47229,23.02,115.352,4.61633,26.2257,43.2985,4.82303,4.97897,16.0574,5.34256,0,99.9927,0,0.00725268,0,0,0.188731,0.645088,0.59472,6.2772,2.58921,12.0902,76.32,2.12866,0.041003,32.0895,13.5516,14.8354,6.39324,1.89295,31.2373,0.0374961,44.9666,0.435161,0.159559,0.0616478,9.84552,44.5315,168.89,190.199,15558.6,34.0645,0,30.6317,0.873948,54.7287,12.471,1.2946,48.1272,27576
"2465","14:1:3",2022-12-05 11:40:45,"A","potato","potato","n/a",20515.8,113.784,58.4339,26320.6,71.8429,624.133,229.789,3470660,0.207088,7.92517,1.70877,41.1726,25.278,1.4252,22.4902,116.687,4.67334,27.6166,43.1686,4.49657,4.53708,15.5078,5.43079,0,100,0,0,0,0,0.710736,0.646275,0.552405,6.48155,2.34956,11.792,76.8579,1.96656,0.0345435,31.2956,14.7271,14.7161,6.09487,1.58356,31.5828,0.0337656,45.2714,0.475068,0.195183,0.0405097,9.59343,44.4244,169.17,189.681,15380.1,34.2083,0,29.1596,0.762319,56.8277,12.1603,1.09008,48.5399,27154
"2466","14:1:3",2022-12-06 11:06:29,"A","potato","potato","n/a",21591.9,112.879,59.0505,27398.1,69.0473,636.682,238.995,3785810,0.212071,8.13986,1.87604,40.4367,27.2561,1.70329,20.588,116.829,5.07532,29.1805,42.8275,3.67261,3.76935,15.4747,5.20146,0,99.9896,0,0.0103648,0,0,0.239973,0.65439,0.621891,5.07877,2.18007,11.6259,78.4999,1.9935,0.033493,31.6888,13.8716,15.4643,4.74019,1.58237,32.6527,0.0299914,44.8936,0.490603,0.0967385,0.0587341,8.16404,46.2963,175.335,197.799,16178.7,34.3997,0,28.9075,1.00193,56.8546,11.9714,1.26451,48.5048,28944
"2467","14:1:3",2022-12-06 11:08:49,"A","potato","potato","n/a",21652,111.834,59.0923,27405.8,69.3162,636.923,238.633,3796020,0.20809,8.46135,1.91597,39.7003,26.7097,1.64325,21.5694,116.551,5.03677,28.6326,42.7935,3.68005,4.12884,15.7282,5.15267,0,99.9862,0,0.0138088,0,0,0.18416,0.654751,0.669728,5.04022,2.18525,11.2922,78.8622,1.9505,0.0330972,31.6774,13.795,15.7662,4.47751,1.5673,32.7165,0.0300477,44.8545,0.445334,0.0690441,0.0517831,8.07471,46.5046,175.32,197.424,16194.7,34.0756,0,30.0756,1.07709,56.2122,11.3508,1.28422,48.3888,28967
"2468","14:1:3",2022-12-07 10:44:30,"A","potato","potato","n/a",22509.4,109.505,59.9471,28107.2,71.3001,644.885,240.454,4010390,0.219378,7.75261,1.50782,40.7913,27.9581,1.8314,20.1588,118.611,4.33332,30.917,43.0297,2.41185,3.43263,15.8755,5.04266,0,99.98,0,0.0133436,0.00667178,0,0.183042,0.667566,0.490376,3.93969,1.76469,11.2086,81.1622,1.43443,0.0237702,32.4749,13.6872,15.265,3.59943,0.970744,34.0027,0.0229782,45.4715,0.453681,0.136772,0.0767255,5.98792,47.8734,178.165,192.652,16849.4,33.8526,0,29.8596,0.80395,57.1772,10.7983,1.36104,48.4391,29977
"2469","14:1:3",2022-12-07 10:46:59,"A","potato","potato","n/a",22622.9,109.142,60.2998,28063.3,71.4808,643.821,240.109,4019560,0.217425,7.47626,1.6566,41.1427,27.9629,1.58024,20.1813,118.479,4.31578,30.3897,43.1943,2.3272,3.75805,16.0149,5.0749,0,99.9801,0,0.0099595,0.0099595,0,0.167179,0.667653,0.478056,3.90412,1.73627,11.4269,80.9541,1.50056,0.0224619,32.8365,13.8437,15.0654,3.62858,0.909634,33.7162,0.0199009,46.0428,0.461457,0.109554,0.0464777,5.9425,47.3973,177.677,192.102,16922.1,33.7333,0,29.6527,0.763561,57.8016,10.6268,1.1553,48.3921,30122
"2470","14:1:4",2022-11-24 17:39:54,"A","potato","potato","n/a",9797.03,64.4689,62.4374,11434.1,71.6157,404.558,150.706,672445,0.20886,9.0804,2.48208,34.8647,24.0499,4.21645,25.3064,115.343,2.18145,24.8824,42.0026,3.31458,7.97811,19.6408,7.00641,0,99.7765,0,0.0847915,0.131041,0.00770832,0.856824,0.658296,0.562707,0.524166,4.59416,24.4508,69.4751,0.393124,0.0428662,29.3764,14.9233,17.0045,5.14145,2.65937,30.8949,0.0188218,42.1645,1.77291,0.223541,0.107916,3.42249,52.3086,68.6376,86.999,7139.17,35.5887,0,34.1324,2.01958,46.5197,13.7285,3.59978,46.7881,12973
"2471","14:1:4",2022-11-24 17:42:19,"A","potato","potato","n/a",9948.29,64.3615,62.1335,11608.4,73.5568,407.505,150.706,681565,0.212215,9.61876,2.93376,33.5167,24.7842,4.94308,24.2035,116.288,2.1392,24.1653,42.4326,3.63664,7.63236,19.9939,7.02735,0,99.7326,0,0.14516,0.09168,0.03056,0.638891,0.659206,0.56536,0.67996,4.88196,24.0507,69.3941,0.42784,0.0412718,27.993,16.6934,17.2664,5.39384,3.15532,29.4981,0.0153004,41.5387,2.5976,0.35144,0.16044,3.5908,51.761,68.5108,86.999,7212.73,36.8903,0,32.0422,2.483,46.6346,14.5542,4.28604,46.4806,13089
"2472","14:1:4",2022-11-25 12:08:28,"A","potato","potato","n/a",7150.99,66.5453,70.6536,7495.75,80.6723,328.631,116.811,526217,0.210686,10.9069,3.47222,30.8007,25.96,5.096,23.7643,115.801,2.62459,25.623,42.0241,3.74796,7.36315,18.6172,6.16851,0,100,0,0,0,0,0.136702,0.672467,0.204248,0.551471,3.65605,20.2921,75.0102,0.285948,0.0547731,27.0527,16.299,17.1977,5.31046,3.97263,30.1675,0.0141995,40.5535,2.54289,0.234886,0.0102124,3.49265,53.1658,73.5866,92.0568,5296.02,37.2516,0,31.6483,2.46119,46.0682,15.482,4.34028,47.7849,9792
"2473","14:1:4",2022-11-25 12:10:52,"A","potato","potato","n/a",7226.64,66.9797,71.1644,7449.12,83.295,327.862,115.945,533557,0.21378,8.93002,2.57323,33.6351,28.6615,2.93938,23.2608,115.887,2.15622,25.3865,42.0362,3.47844,7.27217,19.6705,6.22118,0,100,0,0,0,0,0.213455,0.670292,0.254272,0.518714,4.07852,19.1314,75.6611,0.35598,0.0433751,27.8682,16.0903,17.4329,4.88202,2.84784,30.8788,0.0134459,41.4565,2.28845,0.172905,0.0203417,3.1428,52.919,73.8319,91.799,5301.13,36.4528,0,30.4516,1.80024,49.166,15.6021,2.98007,47.1874,9832
"2474","14:1:4",2022-11-28 11:31:58,"A","potato","potato","n/a",9005.64,86.918,65.1384,9616.62,84.4467,364.321,131.2,836837,0.214783,7.68272,2.07641,37.1096,24.6678,3.80399,24.6595,112.164,2.06811,24.0615,40.6645,5.19934,9.60963,18.397,6.41781,0,99.9917,0,0.00830565,0,0,0.214738,0.649082,0.315615,3.44684,6.92691,18.0731,70.6395,0.598007,0.0699805,29.7425,13.3638,16.8605,7.44186,4.17774,28.4136,0.0367186,41.9684,1.00498,0.0830565,0.0332226,8.88704,48.0233,92.9237,107.799,6264.12,36.7944,0,30.9302,2.25914,47.9485,15.5233,3.33887,44.0794,12040
"2475","14:1:4",2022-11-28 11:34:18,"A","potato","potato","n/a",9031.75,87.1222,65.2438,9562.88,85.2422,363.825,130.586,840742,0.220265,9.52578,2.78561,32.6148,25.5513,5.55463,23.9678,110.061,2.66954,25.1368,38.584,5.29763,10.1393,18.1728,6.41168,0,99.9917,0,0.0082905,0,0,0.175643,0.650101,0.33162,3.61466,6.85624,17.8246,70.5439,0.82905,0.0804677,26.9939,13.5218,17.2608,8.30708,4.73387,29.1826,0.0407448,39.156,1.12751,0.157519,0.0414525,9.6004,49.9171,93.0875,107.799,6239.18,38.2258,0,30.2686,2.73586,45.3159,17.1033,4.57636,43.7,12062
"2476","14:1:4",2022-11-29 11:10:20,"A","potato","potato","n/a",10433,101.024,73.9402,10343.1,84.2583,380.231,137.418,1125970,0.218424,8.22535,2.67606,33.8169,29.3028,3.26056,22.7183,108.892,2.50704,26.831,37.6972,7.39437,8.29577,17.2746,6.4861,0,99.9296,0,0.0704225,0,0,0.15729,0.650743,0.373239,4.77465,4.5493,13.4085,74.6268,2.26761,0.0703846,26.5423,13.8169,17.2606,7.85915,3.73944,30.7817,0.048313,39.4507,0.739437,0.084507,0.056338,9.97183,49.6972,107.924,114.199,7647.68,37.9796,0,26.1268,1.82394,51.1056,18.2676,2.67606,47.1526,14200
"2477","14:1:4",2022-11-29 11:13:02,"A","potato","potato","n/a",10418.6,101.243,74.4989,10241.9,82.3503,379.395,138.462,1124830,0.211124,7.80408,2.16898,37.1066,26.0136,2.89198,24.0147,108.788,2.7006,24.2912,38.1344,7.49929,9.08704,18.2875,6.52477,0,99.9504,0,0.0425291,0.00708818,0,0.161319,0.644865,0.333144,4.80578,4.28126,14.63,73.3626,2.58718,0.0723129,26.5523,14.148,17.4298,8.22937,3.99773,29.6428,0.050159,39.5166,1.07031,0.0637936,0.0141764,10.2849,49.0502,107.963,114.999,7630.09,37.3085,0,27.8211,1.65155,50.4749,17.2101,2.84236,47.0958,14108
"2478","14:1:4",2022-11-30 10:50:23,"A","potato","potato","n/a",11596,95.8348,69.4303,12376.1,78.2708,416.349,155.344,1411350,0.219488,8.81746,2.37634,34.2067,28.2659,3.80839,22.5252,112.384,3.18304,26.4086,39.0157,5.72197,6.89138,18.7793,5.95807,0,99.8499,0,0.150084,0,0,0.187064,0.662354,0.656619,2.77656,2.98918,12.5383,78.3566,2.68276,0.0687099,27.5655,14.5582,17.6099,7.22281,4.07729,28.9663,0.0393261,40.5916,1.25696,0.175098,0.0375211,7.5605,50.3783,121.71,134.449,8592.74,38.0287,0,27.1027,2.25752,50.3846,17.0033,3.25183,47.8273,15991
"2479","14:1:4",2022-11-30 10:52:48,"A","potato","potato","n/a",11344.1,96.5586,69.4392,12165.5,77.3109,412.84,154.276,1380670,0.216772,9.09149,2.75923,33.1108,27.675,4.30415,23.0593,112.027,3.48401,26.3653,39.4367,5.94443,6.73914,18.0304,5.94541,0,99.911,0,0.0890076,0,0,0.653136,0.665189,0.451396,2.71473,2.58122,12.3148,78.9434,2.99447,0.0697246,28.6477,13.7707,17.3565,6.84722,4.29779,29.08,0.0395369,41.344,0.890076,0.108081,0.0381461,7.53385,50.0858,121.708,134.999,8447.63,37.8311,0,27.675,2.2379,49.7997,16.8224,3.46494,48.142,15729
